,index,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
21898,234310,Theft of Bicycle,2015,3,17,5,0,29XX W BROADWAY AVE,Kitsilano,487618.681994,5456824.1771599995
21899,241048,Theft of Bicycle,2015,7,29,13,0,5XX W GEORGIA ST,Central Business District,491515.088382,5458764.64992
21900,237989,Theft of Bicycle,2015,6,24,8,15,41XX W 29TH AVE,Dunbar-Southlands,485437.643342,5454925.97482
21901,234304,Theft of Bicycle,2015,9,22,15,30,29XX W 6TH AVE,Kitsilano,487465.97596400004,5457113.5158
21902,233977,Theft of Bicycle,2015,5,15,16,30,28XX GRANT ST,Hastings-Sunrise,496601.26892299997,5457627.645690001
21903,231785,Theft of Bicycle,2015,1,9,17,0,22XX E 5TH AVE,Grandview-Woodland,495715.220674,5457021.84295
21904,230349,Theft of Bicycle,2015,7,23,10,0,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21905,241104,Theft of Bicycle,2015,11,5,17,4,5XX W HASTINGS ST,Central Business District,491827.082997,5459079.54525
21906,238773,Theft of Bicycle,2015,9,13,10,0,4XX E 28TH AVE,Riley Park,493130.800487,5454769.79242
21907,241146,Theft of Bicycle,2015,2,24,9,0,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21908,231880,Theft of Bicycle,2015,5,5,0,0,22XX MCGILL ST,Grandview-Woodland,495760.18065299996,5459525.08407
21909,236960,Theft of Bicycle,2015,4,13,16,45,3XX E 13TH AVE,Mount Pleasant,492851.749649,5456279.00731
21910,231888,Theft of Bicycle,2015,6,1,16,30,22XX OXFORD ST,Grandview-Woodland,495730.238792,5459214.56393
21911,230354,Theft of Bicycle,2015,10,27,11,30,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21912,238799,Theft of Bicycle,2015,5,18,12,0,4XX E 45TH AVE,Sunset,492958.849262,5452945.33961
21913,231889,Theft of Bicycle,2015,6,2,12,0,22XX OXFORD ST,Grandview-Woodland,495730.238792,5459214.56393
21914,231890,Theft of Bicycle,2015,6,3,8,23,22XX OXFORD ST,Grandview-Woodland,495730.238792,5459214.56393
21915,228720,Theft of Bicycle,2015,5,15,19,0,18XX W 5TH AVE,Kitsilano,489382.93010299996,5457160.76238
21916,234472,Theft of Bicycle,2015,7,6,5,30,2XX BURRARD ST,Central Business District,491602.657716,5459485.019719999
21917,230353,Theft of Bicycle,2015,9,12,17,30,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21918,231750,Theft of Bicycle,2015,3,14,0,0,22XX DUNDAS ST,Grandview-Woodland,495683.010037,5459123.04019
21919,230352,Theft of Bicycle,2015,9,4,12,30,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21920,234473,Theft of Bicycle,2015,7,13,12,0,2XX BURRARD ST,Central Business District,491602.657716,5459485.019719999
21921,238690,Theft of Bicycle,2015,9,30,12,0,4XX CARRALL ST,Central Business District,492406.83330600004,5458727.41904
21922,241147,Theft of Bicycle,2015,6,24,19,0,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21923,237109,Theft of Bicycle,2015,6,9,21,8,3XX E BROADWAY AVE,Mount Pleasant,492933.902312,5456669.39025
21924,241148,Theft of Bicycle,2015,7,21,11,0,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21925,241149,Theft of Bicycle,2015,7,23,13,30,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21926,237110,Theft of Bicycle,2015,6,11,10,30,3XX E BROADWAY AVE,Mount Pleasant,492933.902312,5456669.39025
21927,230351,Theft of Bicycle,2015,8,23,12,0,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21928,241150,Theft of Bicycle,2015,8,6,9,0,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21929,230350,Theft of Bicycle,2015,8,13,14,9,1XX W BROADWAY AVE,Mount Pleasant,492164.283605,5456701.934169999
21930,238807,Theft of Bicycle,2015,11,8,11,0,4XX E 54TH AVE,Sunset,493012.02156499994,5452017.48776
21931,234474,Theft of Bicycle,2015,8,23,19,48,2XX BURRARD ST,Central Business District,491602.657716,5459485.019719999
21932,241151,Theft of Bicycle,2015,8,24,8,45,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21933,237874,Theft of Bicycle,2015,11,11,22,0,40XX SPRINGTREE DR,Arbutus Ridge,488804.33625,5455261.4725
21934,241152,Theft of Bicycle,2015,9,16,8,10,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21935,241153,Theft of Bicycle,2015,10,2,11,15,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
21936,238697,Theft of Bicycle,2015,7,8,17,19,4XX CARRALL ST,Central Business District,492416.81963900005,5458749.34153
21937,241105,Theft of Bicycle,2015,11,14,16,19,5XX W HASTINGS ST,Central Business District,491827.082997,5459079.54525
21938,236969,Theft of Bicycle,2015,3,21,16,52,3XX E 14TH AVE,Mount Pleasant,492880.708146,5456185.3437
21939,238790,Theft of Bicycle,2015,1,15,17,30,4XX E 43RD AVE,Sunset,493004.079043,5453144.07126
21940,233886,Theft of Bicycle,2015,11,4,17,30,27XX W 4TH AVE,Kitsilano,487860.34296700003,5457297.70111
21941,238721,Theft of Bicycle,2015,10,20,22,0,4XX E 10TH AVE,Mount Pleasant,493049.15564899996,5456529.183180001
21942,231781,Theft of Bicycle,2015,12,22,18,0,22XX E 49TH AVE,Victoria-Fraserview,495668.16757,5452480.03746
21943,234433,Theft of Bicycle,2015,5,13,21,45,2XX ABBOTT ST,Central Business District,492264.681668,5459017.07361
21944,234434,Theft of Bicycle,2015,6,5,22,0,2XX ABBOTT ST,Central Business District,492264.681668,5459017.07361
21945,237083,Theft of Bicycle,2015,8,20,8,30,3XX E 8TH AVE,Mount Pleasant,492837.871467,5456774.6473900005
21946,237084,Theft of Bicycle,2015,9,1,0,0,3XX E 8TH AVE,Mount Pleasant,492848.54231899994,5456765.1903
21947,237827,Theft of Bicycle,2015,9,5,20,47,403A W 18TH AVE,Riley Park,491795.045719,5455794.3523
21948,238716,Theft of Bicycle,2015,4,2,23,3,4XX DUNSMUIR ST,Central Business District,491740.239925,5458781.22953
21949,228599,Theft of Bicycle,2015,10,8,22,0,18XX TRUTCH ST,Kitsilano,487213.34541899996,5457442.892109999
21950,228597,Theft of Bicycle,2015,9,3,10,30,18XX TRAFALGAR ST,Kitsilano,488028.95408100006,5457452.39039
21951,238713,Theft of Bicycle,2015,9,21,14,30,4XX DUNSMUIR ST,Central Business District,491740.18315,5458794.241780001
21952,231769,Theft of Bicycle,2015,8,15,16,0,22XX E 38TH AVE,Kensington-Cedar Cottage,495655.37933599995,5453676.19336
21953,228588,Theft of Bicycle,2015,8,21,21,30,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495111.11773999996,5455488.21685
21954,237823,Theft of Bicycle,2015,10,19,17,0,3XX WEBBER AVE,Riley Park,492815.221753,5455047.44814
21955,231611,Theft of Bicycle,2015,4,27,20,30,21XX YORK AVE,Kitsilano,488818.315643,5457672.3976300005
21956,230399,Theft of Bicycle,2015,8,15,13,22,1XX W BROADWAY AVE,Mount Pleasant,492217.450271,5456699.680430001
21957,238784,Theft of Bicycle,2015,8,21,12,0,4XX E 37TH AVE,Riley Park,492991.54839899996,5453828.89987
21958,228587,Theft of Bicycle,2015,7,13,10,0,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495111.11773999996,5455488.21685
21959,236978,Theft of Bicycle,2015,5,2,19,0,3XX E 15TH AVE,Mount Pleasant,492925.30777200003,5456076.31401
21960,240987,Theft of Bicycle,2015,11,19,15,0,5XX W 8TH AVE,Fairview,491539.85051899997,5456832.05176
21961,228583,Theft of Bicycle,2015,4,1,22,0,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495103.883653,5455492.20255
21962,238700,Theft of Bicycle,2015,10,11,1,41,4XX COLUMBIA ST,Central Business District,492566.991142,5458741.254819999
21963,238503,Theft of Bicycle,2015,4,23,12,0,48XX KILLARNEY ST,Renfrew-Collingwood,496945.705625,5454205.40429
21964,240985,Theft of Bicycle,2015,10,19,9,0,5XX W 8TH AVE,Fairview,491505.173541,5456833.20857
21965,236974,Theft of Bicycle,2015,11,5,0,0,3XX E 14TH AVE,Mount Pleasant,492933.20058299997,5456184.1081300005
21966,237986,Theft of Bicycle,2015,12,15,8,45,41XX W 16TH AVE,Dunbar-Southlands,485637.87300600007,5456156.150780001
21967,228577,Theft of Bicycle,2015,9,25,11,0,18XX SPYGLASS PL,Fairview,491622.509591,5457536.74811
21968,230998,Theft of Bicycle,2015,12,30,20,0,20XX SCOTIA ST,Mount Pleasant,492816.842606,5457121.8997599995
21969,228572,Theft of Bicycle,2015,8,9,22,0,18XX SPYGLASS PL,Fairview,491610.550282,5457446.31254
21970,230951,Theft of Bicycle,2015,7,31,16,0,20XX NELSON ST,West End,489639.83805200004,5459905.08311
21971,233941,Theft of Bicycle,2015,9,25,0,0,28XX CHARLES ST,Hastings-Sunrise,496662.58389300003,5457829.8955
21972,236812,Theft of Bicycle,2015,7,15,10,50,3XX ABBOTT ST,Central Business District,492213.872308,5458862.6470800005
21973,230542,Theft of Bicycle,2015,6,12,16,30,1XX W HASTINGS ST,Central Business District,492179.696949,5458822.94876
21974,234699,Theft of Bicycle,2015,5,4,17,0,2XX E 4TH AVE,Mount Pleasant,492724.73642299994,5457180.70669
21975,237242,Theft of Bicycle,2015,1,19,19,0,3XX RAILWAY ST,Strathcona,493058.547421,5459129.01883
21976,230543,Theft of Bicycle,2015,7,21,22,0,1XX W HASTINGS ST,Central Business District,492179.696949,5458822.94876
21977,237233,Theft of Bicycle,2015,10,31,21,30,3XX PRIOR ST,Strathcona,492986.534253,5458230.355169999
21978,238057,Theft of Bicycle,2015,5,18,13,30,43XX FRASER ST,Kensington-Cedar Cottage,493439.212355,5454790.55116
21979,231984,Theft of Bicycle,2015,9,2,0,0,22XX W 12TH AVE,Kitsilano,488597.15491700004,5456495.89495
21980,237287,Theft of Bicycle,2015,11,4,17,0,3XX TERMINAL AVE,Strathcona,492886.390642,5457734.62866
21981,237288,Theft of Bicycle,2015,12,14,3,1,3XX TERMINAL AVE,Strathcona,492886.390642,5457734.62866
21982,230942,Theft of Bicycle,2015,7,23,18,0,20XX NELSON ST,West End,489626.03126,5459918.90252
21983,236799,Theft of Bicycle,2015,4,27,16,30,3X W HASTINGS ST,Central Business District,492341.91596,5458776.64461
21984,241242,Theft of Bicycle,2015,8,12,19,0,61XX ANGUS DR,Kerrisdale,489233.955329,5453099.96353
21985,230228,Theft of Bicycle,2015,1,19,13,30,1XX W 49TH AVE,Oakridge,492098.95752399997,5452560.17368
21986,236795,Theft of Bicycle,2015,11,20,11,0,3X W CORDOVA ST,Central Business District,492345.598368,5458874.94772
21987,230229,Theft of Bicycle,2015,7,3,13,30,1XX W 49TH AVE,Oakridge,492098.95752399997,5452560.17368
21988,230503,Theft of Bicycle,2015,9,28,8,50,1XX W HASTINGS ST,Central Business District,492031.984512,5458862.92439
21989,230230,Theft of Bicycle,2015,10,13,10,30,1XX W 49TH AVE,Oakridge,492098.95752399997,5452560.17368
21990,231591,Theft of Bicycle,2015,5,8,7,40,21XX W BROADWAY AVE,Kitsilano,488864.189077,5456791.1267
21991,230489,Theft of Bicycle,2015,5,19,22,30,1XX W GEORGIA ST,Central Business District,491889.72802700003,5458410.83472
21992,231671,Theft of Bicycle,2015,9,26,18,0,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
21993,233731,Theft of Bicycle,2015,4,23,15,0,27XX GUELPH ST,Mount Pleasant,493093.901634,5456396.95533
21994,230502,Theft of Bicycle,2015,6,19,11,30,1XX W HASTINGS ST,Central Business District,492031.984512,5458862.92439
21995,228472,Theft of Bicycle,2015,6,18,11,0,18XX MAST TOWER RD,Fairview,490093.46502799995,5457634.77176
21996,228506,Theft of Bicycle,2015,2,1,0,0,18XX PENDRELL ST,West End,489742.382968,5459504.568419999
21997,237238,Theft of Bicycle,2015,7,25,21,0,3XX RAILWAY ST,Strathcona,492925.304466,5459085.0618900005
21998,231633,Theft of Bicycle,2015,8,28,17,30,22XX ASH ST,Fairview,491452.83453999995,5457007.0477
21999,228518,Theft of Bicycle,2015,10,5,18,0,18XX ROBSON ST,West End,490069.95691899996,5459951.9126699995
22000,238546,Theft of Bicycle,2015,7,8,15,46,49XX FRASER ST,Kensington-Cedar Cottage,493425.78025600006,5454142.44775
22001,234626,Theft of Bicycle,2015,6,20,7,30,2XX E 17TH AVE,Riley Park,492826.28352399997,5455885.21199
22002,230207,Theft of Bicycle,2015,10,5,2,0,1XX W 3RD AVE,Mount Pleasant,492233.57504300005,5457288.2635
22003,230924,Theft of Bicycle,2015,10,9,15,0,20XX KITCHENER ST,Grandview-Woodland,495458.28485600004,5457707.43979
22004,237237,Theft of Bicycle,2015,7,23,23,40,3XX RAILWAY ST,Strathcona,492925.304466,5459085.0618900005
22005,237768,Theft of Bicycle,2015,7,6,16,0,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22006,230839,Theft of Bicycle,2015,6,15,0,0,20XX E 37TH AVE,Kensington-Cedar Cottage,495279.08146499994,5453790.31776
22007,236818,Theft of Bicycle,2015,5,30,9,30,3XX ABBOTT ST,Central Business District,492218.70534700004,5458879.65756
22008,236816,Theft of Bicycle,2015,2,2,16,0,3XX ABBOTT ST,Central Business District,492218.70534700004,5458879.65756
22009,241272,Theft of Bicycle,2015,1,27,0,0,62XX BOUNDARY RD,Killarney,498282.709994,5452631.30078
22010,238911,Theft of Bicycle,2015,9,27,20,0,4XX HELMCKEN ST,Central Business District,491084.842907,5458236.55984
22011,234132,Theft of Bicycle,2015,6,8,14,55,29XX BLANCA ST,West Point Grey,484336.03199700004,5456439.47995
22012,234068,Theft of Bicycle,2015,8,1,12,15,28XX W 34TH AVE,Arbutus Ridge,487711.248042,5454295.75664
22013,237769,Theft of Bicycle,2015,7,6,17,45,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22014,236814,Theft of Bicycle,2015,8,5,16,40,3XX ABBOTT ST,Central Business District,492213.872308,5458862.6470800005
22015,234700,Theft of Bicycle,2015,11,9,12,0,2XX E 4TH AVE,Mount Pleasant,492724.73642299994,5457180.70669
22016,236813,Theft of Bicycle,2015,7,21,20,0,3XX ABBOTT ST,Central Business District,492213.872308,5458862.6470800005
22017,236817,Theft of Bicycle,2015,3,31,13,30,3XX ABBOTT ST,Central Business District,492218.70534700004,5458879.65756
22018,231670,Theft of Bicycle,2015,8,21,14,30,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22019,234090,Theft of Bicycle,2015,7,31,20,0,28XX W 5TH AVE,Kitsilano,487680.89320500003,5457208.65446
22020,230490,Theft of Bicycle,2015,8,11,0,0,1XX W GEORGIA ST,Central Business District,491889.72802700003,5458410.83472
22021,234678,Theft of Bicycle,2015,1,19,8,30,2XX E 2ND AVE,Mount Pleasant,492799.78189499996,5457271.081259999
22022,236782,Theft of Bicycle,2015,7,15,13,30,3X W 18TH AVE,Riley Park,492299.77927700005,5455768.69881
22023,238563,Theft of Bicycle,2015,7,10,21,0,49XX RUPERT ST,Renfrew-Collingwood,497199.987308,5454123.50064
22024,234679,Theft of Bicycle,2015,4,28,22,0,2XX E 2ND AVE,Mount Pleasant,492799.78189499996,5457271.081259999
22025,228481,Theft of Bicycle,2015,8,9,0,0,18XX NELSON ST,West End,489835.34647700004,5459711.10191
22026,228948,Theft of Bicycle,2015,7,28,10,45,19XX E BROADWAY AVE,Grandview-Woodland,495320.54326000006,5456619.25368
22027,238575,Theft of Bicycle,2015,11,22,19,30,4X E 11TH AVE,Mount Pleasant,492422.99343000003,5456497.45537
22028,234680,Theft of Bicycle,2015,8,18,19,0,2XX E 2ND AVE,Mount Pleasant,492799.78189499996,5457271.081259999
22029,231667,Theft of Bicycle,2015,4,19,12,0,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22030,237771,Theft of Bicycle,2015,8,6,10,0,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22031,234681,Theft of Bicycle,2015,8,6,8,0,2XX E 2ND AVE,Mount Pleasant,492825.82761700003,5457246.39408
22032,231665,Theft of Bicycle,2015,3,6,15,29,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22033,237215,Theft of Bicycle,2015,6,24,0,0,3XX POWELL ST,Strathcona,492940.28130200005,5458932.36555
22034,238567,Theft of Bicycle,2015,9,15,3,15,49XX WINDSOR ST,Kensington-Cedar Cottage,493847.597085,5454157.5927
22035,237913,Theft of Bicycle,2015,7,9,7,30,40XX W 4TH AVE,West Point Grey,485800.82023500005,5457337.56547
22036,230941,Theft of Bicycle,2015,7,12,15,15,20XX NELSON ST,West End,489626.03126,5459918.90252
22037,233720,Theft of Bicycle,2015,9,20,23,0,27XX GRANVILLE ST,Fairview,489915.28429700003,5456482.74621
22038,236773,Theft of Bicycle,2015,3,10,18,0,3X SMITHE ST,Central Business District,491810.03295600007,5457989.3413
22039,233718,Theft of Bicycle,2015,5,28,9,0,27XX EUCLID AVE,Renfrew-Collingwood,496469.081441,5454392.41878
22040,237770,Theft of Bicycle,2015,7,7,8,50,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22041,231666,Theft of Bicycle,2015,4,2,20,52,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22042,228931,Theft of Bicycle,2015,12,5,0,30,19XX E 39TH AVE,Kensington-Cedar Cottage,495124.84770600003,5453532.00361
22043,233721,Theft of Bicycle,2015,4,29,12,0,27XX GRANVILLE ST,Fairview,489917.496708,5456506.8767099995
22044,228529,Theft of Bicycle,2015,8,2,2,0,18XX ROBSON ST,West End,490115.445492,5459907.13303
22045,240757,Theft of Bicycle,2015,2,22,0,0,5XX UNION ST,Strathcona,493248.97368199995,5458309.04732
22046,228955,Theft of Bicycle,2015,7,10,11,10,19XX E HASTINGS ST,Grandview-Woodland,495302.570457,5458713.76342
22047,240788,Theft of Bicycle,2015,8,3,19,0,5XX W 10TH AVE,Fairview,491630.208041,5456619.57093
22048,237231,Theft of Bicycle,2015,1,8,17,0,3XX PRINCESS AVE,Strathcona,493345.80580200005,5458799.93435
22049,234692,Theft of Bicycle,2015,9,3,16,0,2XX E 49TH AVE,Sunset,492615.3644,5452540.702219999
22050,231669,Theft of Bicycle,2015,6,21,16,0,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22051,231668,Theft of Bicycle,2015,5,18,15,0,22XX CAMBIE ST,Mount Pleasant,491656.68272299995,5456919.97441
22052,240787,Theft of Bicycle,2015,6,10,16,25,5XX W 10TH AVE,Fairview,491630.208041,5456619.57093
22053,230231,Theft of Bicycle,2015,11,15,15,0,1XX W 49TH AVE,Oakridge,492098.95752399997,5452560.17368
22054,240761,Theft of Bicycle,2015,9,9,15,45,5XX UNION ST,Strathcona,493326.795009,5458306.2444
22055,228490,Theft of Bicycle,2015,6,6,18,0,18XX NELSON ST,West End,489871.17058900004,5459676.19128
22056,230549,Theft of Bicycle,2015,8,6,8,45,1XX W HASTINGS ST,Central Business District,492183.00426499994,5458821.95432
22057,241266,Theft of Bicycle,2015,8,23,12,0,61XX WILLOW ST,Oakridge,491011.69486000005,5453034.968859999
22058,238446,Theft of Bicycle,2015,11,24,18,0,47XX CULLODEN ST,Kensington-Cedar Cottage,494257.115125,5454296.69181
22059,238581,Theft of Bicycle,2015,1,11,17,30,4X E 15TH AVE,Mount Pleasant,492411.904484,5456097.36804
22060,231639,Theft of Bicycle,2015,8,9,16,0,22XX BONNYVALE AVE,Victoria-Fraserview,495496.49415299995,5451588.83912
22061,230491,Theft of Bicycle,2015,10,18,0,0,1XX W GEORGIA ST,Central Business District,491889.72802700003,5458410.83472
22062,234140,Theft of Bicycle,2015,7,22,18,30,29XX COMMERCIAL DR,Kensington-Cedar Cottage,494921.27489899995,5456201.1301
22063,237772,Theft of Bicycle,2015,8,9,14,0,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22064,238579,Theft of Bicycle,2015,10,12,23,30,4X E 11TH AVE,Mount Pleasant,492425.42353000003,5456488.26733
22065,237206,Theft of Bicycle,2015,8,5,19,15,3XX MAIN ST,Strathcona,492758.373692,5458836.6377
22066,238033,Theft of Bicycle,2015,8,4,1,0,42XX W 10TH AVE,West Point Grey,485346.02768999996,5456787.82474
22067,230255,Theft of Bicycle,2015,4,27,9,0,1XX W 4TH AVE,Mount Pleasant,492110.96245500003,5457196.2691
22068,233717,Theft of Bicycle,2015,7,5,12,0,27XX ETON ST,Hastings-Sunrise,496486.659542,5459437.17992
22069,228469,Theft of Bicycle,2015,7,25,15,0,18XX MARITIME MEWS,Fairview,490104.26655500004,5457589.27841
22070,228965,Theft of Bicycle,2015,6,30,23,59,19XX GARDEN DR,Grandview-Woodland,495780.31303900003,5457135.50418
22071,238963,Theft of Bicycle,2015,3,20,15,59,4XX MAIN ST,Strathcona,492754.31129,5458731.96868
22072,228468,Theft of Bicycle,2015,7,1,16,0,18XX MARITIME MEWS,Fairview,490104.26655500004,5457589.27841
22073,238603,Theft of Bicycle,2015,6,28,10,35,4X W 6TH AVE,Mount Pleasant,492306.32197,5456990.131519999
22074,238964,Theft of Bicycle,2015,7,15,15,42,4XX MAIN ST,Strathcona,492754.31129,5458731.96868
22075,236835,Theft of Bicycle,2015,7,5,10,0,3XX ABBOTT ST,Central Business District,492236.093301,5458907.39931
22076,237184,Theft of Bicycle,2015,7,30,19,35,3XX KINGSWAY AVE,Mount Pleasant,492961.946409,5456376.40396
22077,238600,Theft of Bicycle,2015,12,7,11,30,4X W 22ND AVE,Riley Park,492285.35670299997,5455367.525769999
22078,238062,Theft of Bicycle,2015,6,28,17,0,43XX LOCARNO CRES,West Point Grey,485072.274115,5457473.07465
22079,237767,Theft of Bicycle,2015,6,23,17,15,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22080,240736,Theft of Bicycle,2015,5,9,20,15,5XX TAYLOR ST,Central Business District,492304.877006,5458594.2212
22081,237766,Theft of Bicycle,2015,6,17,20,0,3XX WATER ST,Central Business District,491975.940855,5459104.53432
22082,236828,Theft of Bicycle,2015,7,20,1,20,3XX ABBOTT ST,Central Business District,492230.723257,5458888.49878
22083,228863,Theft of Bicycle,2015,4,5,3,30,19XX COMMERCIAL DR,Grandview-Woodland,494925.536113,5457172.55401
22084,234593,Theft of Bicycle,2015,3,21,16,52,2XX E 14TH AVE,Mount Pleasant,492643.347138,5456181.55664
22085,234595,Theft of Bicycle,2015,4,14,21,30,2XX E 14TH AVE,Mount Pleasant,492731.528632,5456179.62495
22086,230205,Theft of Bicycle,2015,10,4,13,15,1XX W 3RD AVE,Mount Pleasant,492184.581225,5457289.5519
22087,237784,Theft of Bicycle,2015,7,18,8,30,3XX WATER ST,Central Business District,492017.91760600003,5459092.2983800005
22088,231974,Theft of Bicycle,2015,11,4,9,30,22XX W 10TH AVE,Kitsilano,488668.12392700004,5456698.49477
22089,228886,Theft of Bicycle,2015,10,19,20,54,19XX CREELMAN AVE,Kitsilano,489144.512978,5457984.16632
22090,233762,Theft of Bicycle,2015,6,3,13,0,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22091,233763,Theft of Bicycle,2015,6,28,9,30,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22092,236834,Theft of Bicycle,2015,6,27,22,15,3XX ABBOTT ST,Central Business District,492236.093301,5458907.39931
22093,230257,Theft of Bicycle,2015,10,6,9,0,1XX W 4TH AVE,Mount Pleasant,492140.57121,5457195.558669999
22094,237792,Theft of Bicycle,2015,6,23,15,45,3XX WATER ST,Central Business District,492046.141642,5459074.5467
22095,233764,Theft of Bicycle,2015,8,17,9,0,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22096,228888,Theft of Bicycle,2015,6,16,8,45,19XX CYPRESS ST,Kitsilano,489231.8024,5457328.8771
22097,233765,Theft of Bicycle,2015,8,24,7,0,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22098,233766,Theft of Bicycle,2015,9,16,16,0,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22099,228862,Theft of Bicycle,2015,10,13,23,0,19XX COMMERCIAL DR,Grandview-Woodland,494925.41513999994,5457163.95116
22100,230470,Theft of Bicycle,2015,7,20,0,0,1XX W GEORGIA ST,Central Business District,491773.944775,5458495.49851
22101,238554,Theft of Bicycle,2015,8,24,13,50,49XX MANOR ST,Renfrew-Collingwood,497034.764758,5454195.13447
22102,238595,Theft of Bicycle,2015,10,5,14,55,4X POWELL ST,Central Business District,492492.03562299995,5458955.121730001
22103,230475,Theft of Bicycle,2015,6,8,10,20,1XX W GEORGIA ST,Central Business District,491811.64872399997,5458473.36588
22104,241220,Theft of Bicycle,2015,6,11,8,15,60XX FRASER ST,Sunset,493408.949333,5453023.88666
22105,240744,Theft of Bicycle,2015,2,10,22,29,5XX TAYLOR ST,Central Business District,492323.480776,5458662.46499
22106,228969,Theft of Bicycle,2015,2,13,0,0,19XX GRAVELEY ST,Grandview-Woodland,495276.352165,5457529.158530001
22107,230541,Theft of Bicycle,2015,6,9,15,45,1XX W HASTINGS ST,Central Business District,492179.696949,5458822.94876
22108,233767,Theft of Bicycle,2015,11,27,19,0,27XX LAUREL ST,Fairview,490869.29238,5456466.66201
22109,234129,Theft of Bicycle,2015,1,22,0,0,29XX ASH ST,Fairview,491442.67901499994,5456291.18456
22110,238897,Theft of Bicycle,2015,2,18,9,0,4XX GREAT NORTHERN WAY,Mount Pleasant,493080.10530600004,5457116.30201
22111,234179,Theft of Bicycle,2015,10,14,17,57,29XX GRANDVIEW HWY,Renfrew-Collingwood,496807.76962299994,5456163.6057
22112,248373,Theft of Bicycle,2016,1,10,14,3,DAVIE ST / DENMAN ST,West End,489686.548715,5459400.70869
22113,239494,Theft of Bicycle,2016,4,8,8,30,53XX EAST BLVD,Shaughnessy,488728.137868,5453889.42079
22114,222635,Theft of Bicycle,2016,7,16,17,0,11XX W 11TH AVE,Fairview,490495.431163,5456538.95361
22115,223679,Theft of Bicycle,2016,7,3,3,0,12XX W 13TH AVE,Fairview,490318.03202700004,5456333.85618
22116,245103,Theft of Bicycle,2016,10,7,23,0,8XX W 7TH AVE,Fairview,491135.26964300004,5456927.205469999
22117,223680,Theft of Bicycle,2016,1,27,0,0,12XX W 13TH AVE,Fairview,490368.50947700004,5456341.6640800005
22118,248893,Theft of Bicycle,2016,10,14,23,45,E 13TH AVE / WINDSOR ST,Mount Pleasant,493934.409583,5456227.19475
22119,222336,Theft of Bicycle,2016,5,27,12,45,11XX MAINLAND ST,Central Business District,491230.73420600005,5458088.685430001
22120,247169,Theft of Bicycle,2016,5,7,20,30,BURRARD ST / SMITHE ST,West End,490950.962404,5458837.64618
22121,232487,Theft of Bicycle,2016,8,21,21,0,23XX W 2ND AVE,Kitsilano,488522.108717,5457476.30076
22122,248391,Theft of Bicycle,2016,5,29,14,15,DAVIE ST / GRANVILLE ST,Central Business District,490821.314065,5458274.14663
22123,231462,Theft of Bicycle,2016,1,19,12,0,21XX W 2ND AVE,Kitsilano,488850.98585500004,5457467.81139
22124,248500,Theft of Bicycle,2016,7,22,21,0,DAVIE ST / SEYMOUR ST,Central Business District,490894.111553,5458201.46436
22125,226563,Theft of Bicycle,2016,8,12,20,0,16XX BEACH AVE,West End,489681.394871,5458937.00729
22126,225346,Theft of Bicycle,2016,12,4,19,30,14XX LAMEYS MILL RD,Fairview,490093.81629,5457245.40821
22127,231424,Theft of Bicycle,2016,3,13,0,0,21XX W 12TH AVE,Kitsilano,488766.41726,5456479.88615
