TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,LAT,LON,DATETIME
Theft of Bicycle,2015,10,13,12,0,7XX DRAKE ST,Central Business District,49.27622212779011,-123.1280469631712,2015-10-13 12:00:00
Theft of Bicycle,2015,10,13,17,0,25XX GRAVELEY ST,Hastings-Sunrise,49.27038549129877,-123.05379873373772,2015-10-13 17:00:00
Theft of Bicycle,2015,10,13,17,30,12XX W 11TH AVE,Fairview,49.26155341643568,-123.13156737793841,2015-10-13 17:30:00
Theft of Bicycle,2015,10,13,17,30,1X W 8TH AVE,Mount Pleasant,49.26381411901156,-123.10520119448543,2015-10-13 17:30:00
Theft of Bicycle,2015,10,13,17,45,ARBUTUS ST / WEST BLVD,Arbutus Ridge,49.23829119814159,-123.15544760017256,2015-10-13 17:45:00
Theft of Bicycle,2015,10,13,17,50,MANITOBA ST / W BROADWAY AVE,Mount Pleasant,49.26304889814734,-123.10683170005201,2015-10-13 17:50:00
Theft of Bicycle,2015,10,13,18,30,7XX HORNBY ST,Central Business District,49.283671961487904,-123.12013148012208,2015-10-13 18:30:00
Theft of Bicycle,2015,10,13,21,0,10XX HOWE ST,Central Business District,49.27924170288585,-123.12494702172347,2015-10-13 21:00:00
Theft of Bicycle,2015,10,13,21,48,1XX W HASTINGS ST,Central Business District,49.28234283402854,-123.10915563489425,2015-10-13 21:48:00
Theft of Bicycle,2015,10,13,22,52,1XX MILROSS AVE,Central Business District,49.27603858400294,-123.10196969467226,2015-10-13 22:52:00
Theft of Bicycle,2015,10,13,23,0,19XX COMMERCIAL DR,Grandview-Woodland,49.267216031398775,-123.0697533218449,2015-10-13 23:00:00
Theft of Bicycle,2015,10,14,9,0,53XX EAST BLVD,Shaughnessy,49.237678185844416,-123.15484635486085,2015-10-14 09:00:00
Theft of Bicycle,2015,10,14,10,0,CAMBIE ST / W 41ST AVE,Oakridge,49.233485398169904,-123.11636800007234,2015-10-14 10:00:00
Theft of Bicycle,2015,10,14,11,0,ABBOTT ST / W PENDER ST,Central Business District,49.28106569816325,-123.10758360005744,2015-10-14 11:00:00
Theft of Bicycle,2015,10,14,15,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-10-14 15:00:00
Theft of Bicycle,2015,10,14,15,0,7XX E 7TH AVE,Mount Pleasant,49.264280085280106,-123.0877396678033,2015-10-14 15:00:00
Theft of Bicycle,2015,10,14,17,0,30XX QUEBEC ST,Mount Pleasant,49.258217287058706,-123.10312192999889,2015-10-14 17:00:00
Theft of Bicycle,2015,10,14,17,57,29XX GRANDVIEW HWY,Renfrew-Collingwood,49.25823044462047,-123.043871222601,2015-10-14 17:57:00
Theft of Bicycle,2015,10,14,18,45,ALBERTA ST / W 5TH AVE,Mount Pleasant,49.26660079812786,-123.11081020006297,2015-10-14 18:45:00
Theft of Bicycle,2015,10,14,18,50,5X E 4TH AVE,Mount Pleasant,49.26731760108678,-123.10366672366834,2015-10-14 18:50:00
Theft of Bicycle,2015,10,14,20,0,7XX E 6TH AVE,Mount Pleasant,49.26516696232379,-123.0875545761947,2015-10-14 20:00:00
Theft of Bicycle,2015,10,14,20,30,6XX W 24TH AVE,South Cambie,49.25009258385684,-123.11912489765452,2015-10-14 20:30:00
Theft of Bicycle,2015,10,14,20,45,1XX W PENDER ST,Central Business District,49.28117315373629,-123.1084316424751,2015-10-14 20:45:00
Theft of Bicycle,2015,10,14,23,30,3X E 14TH AVE,Mount Pleasant,49.2584047417368,-123.10440875803785,2015-10-14 23:30:00
Theft of Bicycle,2015,10,15,0,0,14XX W 14TH AVE,Fairview,49.258935470913976,-123.13738798781249,2015-10-15 00:00:00
Theft of Bicycle,2015,10,15,0,0,7XX E 29TH AVE,Kensington-Cedar Cottage,49.24466792056957,-123.08862396278181,2015-10-15 00:00:00
Theft of Bicycle,2015,10,15,8,0,26XX MANITOBA ST,Mount Pleasant,49.26169020525341,-123.10683570647848,2015-10-15 08:00:00
Theft of Bicycle,2015,10,15,8,15,4XX W 17TH AVE,Riley Park,49.25588724846933,-123.11427155682632,2015-10-15 08:15:00
Theft of Bicycle,2015,10,15,11,36,DRAKE ST / GRANVILLE ST,Central Business District,49.276097498122056,-123.12776230009737,2015-10-15 11:36:00
Theft of Bicycle,2015,10,15,12,0,1XX SWITCHMEN ST,Mount Pleasant,49.27092039337156,-123.10086956792544,2015-10-15 12:00:00
Theft of Bicycle,2015,10,15,13,0,1XX W CORDOVA ST,Central Business District,49.28298925524531,-123.10690315813018,2015-10-15 13:00:00
Theft of Bicycle,2015,10,15,13,15,HOMER ST / ROBSON ST,Central Business District,49.27947329817277,-123.11688220006899,2015-10-15 13:15:00
Theft of Bicycle,2015,10,15,14,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-10-15 14:00:00
Theft of Bicycle,2015,10,15,14,55,11XX COMOX ST,West End,49.282298459663025,-123.12995952139943,2015-10-15 14:55:00
Theft of Bicycle,2015,10,15,15,5,25XX BURRARD ST,Fairview,49.26295365608723,-123.14572490063378,2015-10-15 15:05:00
Theft of Bicycle,2015,10,15,16,0,6XX GRANVILLE ST,Central Business District,49.283519337410425,-123.11664768256207,2015-10-15 16:00:00
Theft of Bicycle,2015,10,15,17,0,2XX E GEORGIA ST,Strathcona,49.27860283476334,-123.09923746900994,2015-10-15 17:00:00
Theft of Bicycle,2015,10,15,17,15,CAMBIE ST / W 7TH AVE,Fairview,49.26497089815249,-123.11486550007318,2015-10-15 17:15:00
Theft of Bicycle,2015,10,15,17,30,71XX ASH CRES,Oakridge,49.220201430826464,-123.11984290621913,2015-10-15 17:30:00
Theft of Bicycle,2015,10,15,19,0,63XX ST CATHERINES ST,Sunset,49.2271931107401,-123.08664553482691,2015-10-15 19:00:00
Theft of Bicycle,2015,10,15,20,30,2XX W 18TH AVE,Riley Park,49.254723925925774,-123.11003612554855,2015-10-15 20:30:00
Theft of Bicycle,2015,10,15,21,5,2XX DUNSMUIR ST,Central Business District,49.28048907429275,-123.1116482147671,2015-10-15 21:05:00
Theft of Bicycle,2015,10,15,22,30,5XX SEYMOUR ST,Central Business District,49.28386373819637,-123.11415453474558,2015-10-15 22:30:00
Theft of Bicycle,2015,10,16,1,0,9XX EXPO BLVD,Central Business District,49.275449073262614,-123.11528483988786,2015-10-16 01:00:00
Theft of Bicycle,2015,10,16,2,0,1XX W 1ST AVE,Mount Pleasant,49.270146223429656,-123.10698357352706,2015-10-16 02:00:00
Theft of Bicycle,2015,10,16,7,30,10XX W 12TH AVE,Fairview,49.260688960544854,-123.12784801099926,2015-10-16 07:30:00
Theft of Bicycle,2015,10,16,9,0,TRAFALGAR ST / W 12TH AVE,Kitsilano,49.261187598189906,-123.16477900020925,2015-10-16 09:00:00
Theft of Bicycle,2015,10,16,12,12,44XX W 13TH AVE,West Point Grey,49.261109231624665,-123.20666619787129,2015-10-16 12:12:00
Theft of Bicycle,2015,10,16,17,0,3X E 15TH AVE,Mount Pleasant,49.25751774900212,-123.10450116283873,2015-10-16 17:00:00
Theft of Bicycle,2015,10,16,17,0,1XX W 1ST AVE,Mount Pleasant,49.270146223429656,-123.10698357352706,2015-10-16 17:00:00
Theft of Bicycle,2015,10,16,19,0,BURRARD ST / W HASTINGS ST,Central Business District,49.28717379815052,-123.11696000007144,2015-10-16 19:00:00
Theft of Bicycle,2015,10,16,20,0,13XX HARO ST,West End,49.286364266692445,-123.12976491260228,2015-10-16 20:00:00
Theft of Bicycle,2015,10,16,21,0,3XX E 60TH AVE,Sunset,49.215822301247904,-123.0989704107421,2015-10-16 21:00:00
Theft of Bicycle,2015,10,16,22,0,CORNWALL AVE / CYPRESS ST,Kitsilano,49.2724757981293,-123.14780690015182,2015-10-16 22:00:00
Theft of Bicycle,2015,10,16,22,0,11XX GRANVILLE ST,Central Business District,49.27812000831859,-123.12464066828092,2015-10-16 22:00:00
Theft of Bicycle,2015,10,16,22,30,1XX W 1ST AVE,Mount Pleasant,49.270146223429656,-123.10698357352706,2015-10-16 22:30:00
Theft of Bicycle,2015,10,17,1,30,10XX JERVIS ST,West End,49.284856779413936,-123.13187275170056,2015-10-17 01:30:00
Theft of Bicycle,2015,10,17,10,0,E BROADWAY AVE / SCOTIA ST,Mount Pleasant,49.262852598157146,-123.09898460004551,2015-10-17 10:00:00
Theft of Bicycle,2015,10,17,14,0,6XX W 19TH AVE,South Cambie,49.25422322308991,-123.11864905372337,2015-10-17 14:00:00
Theft of Bicycle,2015,10,17,14,0,2XX E 10TH AVE,Mount Pleasant,49.26195067253061,-123.09977771743434,2015-10-17 14:00:00
Theft of Bicycle,2015,10,17,14,15,4XX W 8TH AVE,Mount Pleasant,49.26400620958478,-123.11441534745549,2015-10-17 14:15:00
Theft of Bicycle,2015,10,17,14,30,63XX WINDSOR ST,Sunset,49.227193498153134,-123.08526291020115,2015-10-17 14:30:00
Theft of Bicycle,2015,10,17,15,0,BALACLAVA ST / W BROADWAY AVE,Kitsilano,49.2641737981238,-123.17399300023821,2015-10-17 15:00:00
Theft of Bicycle,2015,10,17,18,0,3XX W 12TH AVE,Mount Pleasant,49.260407878013886,-123.11138377577467,2015-10-17 18:00:00
Theft of Bicycle,2015,10,17,21,0,5XX E 47TH AVE,Sunset,49.227364378520754,-123.09298106126998,2015-10-17 21:00:00
Theft of Bicycle,2015,10,17,22,0,24XX TRAFALGAR ST,Kitsilano,49.26422973240294,-123.1645764389163,2015-10-17 22:00:00
Theft of Bicycle,2015,10,18,0,0,1XX W GEORGIA ST,Central Business District,49.2783992382996,-123.11150593743433,2015-10-18 00:00:00
Theft of Bicycle,2015,10,18,0,0,3X E 15TH AVE,Mount Pleasant,49.25751774900212,-123.10450116283873,2015-10-18 00:00:00
Theft of Bicycle,2015,10,18,1,0,4XX W 13TH AVE,Mount Pleasant,49.25945753905564,-123.11357750452368,2015-10-18 01:00:00
Theft of Bicycle,2015,10,18,2,0,E PENDER ST / MAIN ST,Strathcona,49.28038129818143,-123.0996994000381,2015-10-18 02:00:00
Theft of Bicycle,2015,10,18,9,30,7XX DUNSMUIR ST,Central Business District,49.28414269818919,-123.11707868170522,2015-10-18 09:30:00
Theft of Bicycle,2015,10,18,10,1,PACIFIC ST / THURLOW ST,West End,49.278256098157875,-123.13442400010477,2015-10-18 10:01:00
Theft of Bicycle,2015,10,18,12,0,8XX AVISON WAY,Stanley Park,49.30082340323966,-123.13024638302257,2015-10-18 12:00:00
Theft of Bicycle,2015,10,18,16,54,5XX W HASTINGS ST,Central Business District,49.28404845041143,-123.11200017867287,2015-10-18 16:54:00
Theft of Bicycle,2015,10,18,17,30,11XX BURNABY ST,West End,49.28014714106567,-123.13291908555414,2015-10-18 17:30:00
Theft of Bicycle,2015,10,18,18,0,4XX W 16TH AVE,Riley Park,49.2567828272567,-123.11296390431517,2015-10-18 18:00:00
Theft of Bicycle,2015,10,18,18,15,7XX HORNBY ST,Central Business District,49.28316089286719,-123.12089717652636,2015-10-18 18:15:00
Theft of Bicycle,2015,10,18,18,30,COLUMBIA ST / E HASTINGS ST,Central Business District,49.281401298192655,-123.10226330004694,2015-10-18 18:30:00
Theft of Bicycle,2015,10,18,19,0,E 14TH AVE / MAIN ST,Mount Pleasant,49.25839749818655,-123.1011314000417,2015-10-18 19:00:00
Theft of Bicycle,2015,10,19,9,0,5XX W 8TH AVE,Fairview,49.26420299515881,-123.11675956569674,2015-10-19 09:00:00
Theft of Bicycle,2015,10,19,9,0,11XX MAINLAND ST,Central Business District,49.27499116728546,-123.12132986081322,2015-10-19 09:00:00
Theft of Bicycle,2015,10,19,10,16,10XX JERVIS ST,West End,49.284856779413936,-123.13187275170056,2015-10-19 10:16:00
Theft of Bicycle,2015,10,19,12,0,16XX COMOX ST,West End,49.28714047236116,-123.13727026620765,2015-10-19 12:00:00
Theft of Bicycle,2015,10,19,15,30,13XX W GEORGIA ST,Central Business District,49.28846428468396,-123.12729405212161,2015-10-19 15:30:00
Theft of Bicycle,2015,10,19,17,0,HAMILTON ST / W GEORGIA ST,Central Business District,49.27993729816058,-123.11425600006307,2015-10-19 17:00:00
Theft of Bicycle,2015,10,19,17,0,3XX WEBBER AVE,Riley Park,49.24815651257669,-123.09872122370996,2015-10-19 17:00:00
Theft of Bicycle,2015,10,19,18,0,8XX DENMAN ST,West End,49.290569375852726,-123.1367416450476,2015-10-19 18:00:00
Theft of Bicycle,2015,10,19,18,0,3X E 15TH AVE,Mount Pleasant,49.25751774900212,-123.10450116283873,2015-10-19 18:00:00
Theft of Bicycle,2015,10,19,20,0,38XX W 16TH AVE,West Point Grey,49.25810208545787,-123.18906031998303,2015-10-19 20:00:00
Theft of Bicycle,2015,10,19,20,54,19XX CREELMAN AVE,Kitsilano,49.27451870432035,-123.1492374600085,2015-10-19 20:54:00
Theft of Bicycle,2015,10,19,22,0,12XX ALBERNI ST,West End,49.28676831981915,-123.12604154290635,2015-10-19 22:00:00
Theft of Bicycle,2015,10,20,0,30,CARRALL ST / W CORDOVA ST,Central Business District,49.2824295981838,-123.10426740004884,2015-10-20 00:30:00
Theft of Bicycle,2015,10,20,6,30,9XX BURRARD ST,West End,49.28172659006371,-123.12529852262075,2015-10-20 06:30:00
Theft of Bicycle,2015,10,20,6,50,9XX MAINLAND ST,Central Business District,49.27757432205453,-123.11762375439288,2015-10-20 06:50:00
Theft of Bicycle,2015,10,20,7,0,12XX MELVILLE ST,Central Business District,49.28823213102917,-123.12487763706059,2015-10-20 07:00:00
Theft of Bicycle,2015,10,20,12,0,9XX BURRARD ST,West End,49.28172659006371,-123.12529852262075,2015-10-20 12:00:00
Theft of Bicycle,2015,10,20,12,0,77XX PRINCE ALBERT ST,Sunset,49.21431296459699,-123.08789612636113,2015-10-20 12:00:00
Theft of Bicycle,2015,10,20,14,0,14XX QUEBEC ST,Mount Pleasant,49.27232592488079,-123.10191708634835,2015-10-20 14:00:00
Theft of Bicycle,2015,10,20,16,0,W CORDOVA ST / WATER ST,Central Business District,49.284708298200435,-123.11091880005996,2015-10-20 16:00:00
Theft of Bicycle,2015,10,20,18,0,1XX W 18TH AVE,Riley Park,49.25478937645625,-123.1091853997828,2015-10-20 18:00:00
Theft of Bicycle,2015,10,20,19,0,6X W CORDOVA ST,Central Business District,49.28271717454122,-123.10594329823005,2015-10-20 19:00:00
Theft of Bicycle,2015,10,20,21,0,45XX W 7TH AVE,West Point Grey,49.26642309832039,-123.21020624767469,2015-10-20 21:00:00
Theft of Bicycle,2015,10,20,22,0,4XX E 10TH AVE,Mount Pleasant,49.26148772484604,-123.09553261819521,2015-10-20 22:00:00
Theft of Bicycle,2015,10,21,0,0,COMMERCIAL DR / GRANDVIEW HWY N,Grandview-Woodland,49.26372329812699,-123.06976830001557,2015-10-21 00:00:00
Theft of Bicycle,2015,10,21,0,30,9XX BEATTY ST,Central Business District,49.27620705999667,-123.11599436751267,2015-10-21 00:30:00
Theft of Bicycle,2015,10,21,4,0,1XX KEEFER ST,Central Business District,49.27953079415758,-123.10008515257067,2015-10-21 04:00:00
Theft of Bicycle,2015,10,21,9,0,ALBERNI ST / NICOLA ST,West End,49.28936219818976,-123.13003320009767,2015-10-21 09:00:00
Theft of Bicycle,2015,10,21,11,30,BARCLAY ST / BURRARD ST,West End,49.28188049815075,-123.12496880008325,2015-10-21 11:30:00
Theft of Bicycle,2015,10,21,13,55,COLUMBIA ST / W 1ST AVE,Mount Pleasant,49.270354398141585,-123.1094043000622,2015-10-21 13:55:00
Theft of Bicycle,2015,10,21,17,0,2XX E 7TH AVE,Mount Pleasant,49.26461940318722,-123.09984305994338,2015-10-21 17:00:00
Theft of Bicycle,2015,10,21,17,0,25XX COMMERCIAL DR,Kensington-Cedar Cottage,49.26185328129379,-123.06974215369954,2015-10-21 17:00:00
Theft of Bicycle,2015,10,21,18,0,8XX JACKSON AVE,Strathcona,49.27733439537447,-123.0935355685121,2015-10-21 18:00:00
Theft of Bicycle,2015,10,21,19,0,10XX PACIFIC BLVD,Central Business District,49.274084031625634,-123.11668507216278,2015-10-21 19:00:00
Theft of Bicycle,2015,10,21,21,0,16XX E 10TH AVE,Kensington-Cedar Cottage,49.261440742574536,-123.07168551299087,2015-10-21 21:00:00
Theft of Bicycle,2015,10,22,16,30,53XX FRASER ST,Kensington-Cedar Cottage,49.23583955299047,-123.09042635839347,2015-10-22 16:30:00
Theft of Bicycle,2015,10,22,17,15,RICHARDS ST / W PENDER ST,Central Business District,49.28341649817458,-123.11286440006637,2015-10-22 17:15:00
Theft of Bicycle,2015,10,22,19,0,X ATHLETES WAY,Mount Pleasant,49.271548604785416,-123.10466400263282,2015-10-22 19:00:00
Theft of Bicycle,2015,10,22,20,20,E GEORGIA ST / MAIN ST,Strathcona,49.27856909820169,-123.09977150004669,2015-10-22 20:20:00
Theft of Bicycle,2015,10,23,6,20,7XX DRAKE ST,Central Business District,49.27666412804221,-123.12873493802098,2015-10-23 06:20:00
Theft of Bicycle,2015,10,23,7,35,DAVIE ST / HORNBY ST,Central Business District,49.27840599819189,-123.12813460009544,2015-10-23 07:35:00
Theft of Bicycle,2015,10,23,11,30,25XX YALE ST,Hastings-Sunrise,49.29069243425326,-123.05376636952352,2015-10-23 11:30:00
Theft of Bicycle,2015,10,23,15,0,44XX W 14TH AVE,West Point Grey,49.2601535965539,-123.20870521384649,2015-10-23 15:00:00
Theft of Bicycle,2015,10,23,16,10,24XX MACDONALD ST,Kitsilano,49.264729065459576,-123.16840052640082,2015-10-23 16:10:00
Theft of Bicycle,2015,10,23,23,0,OAK ST / W 13TH AVE,Fairview,49.25963549817848,-123.12673610009179,2015-10-23 23:00:00
Theft of Bicycle,2015,10,24,12,19,5XX W 8TH AVE,Fairview,49.26408901755542,-123.11523828189576,2015-10-24 12:19:00
Theft of Bicycle,2015,10,24,14,0,16XX E GEORGIA ST,Grandview-Woodland,49.27853045736268,-123.07115768667913,2015-10-24 14:00:00
Theft of Bicycle,2015,10,24,15,20,26XX TRAFALGAR ST,Kitsilano,49.262399782807506,-123.16476776498182,2015-10-24 15:20:00
Theft of Bicycle,2015,10,24,15,20,5X E KING EDWARD AVE,Riley Park,49.24885758045933,-123.10389497701861,2015-10-24 15:20:00
Theft of Bicycle,2015,10,24,15,44,5XX BURRARD ST,Central Business District,49.286040534890084,-123.11861029217526,2015-10-24 15:44:00
Theft of Bicycle,2015,10,24,15,45,16XX JOHNSTON ST,Fairview,49.271925448001305,-123.13510702984583,2015-10-24 15:45:00
Theft of Bicycle,2015,10,24,18,22,11XX W HASTINGS ST,Central Business District,49.28817196116121,-123.1206877963739,2015-10-24 18:22:00
Theft of Bicycle,2015,10,24,20,30,50XX PRINCE ALBERT ST,Kensington-Cedar Cottage,49.23924670393736,-123.08802932669407,2015-10-24 20:30:00
Theft of Bicycle,2015,10,25,12,0,14XX CARTWRIGHT ST,Fairview,49.27053008651632,-123.13598458387486,2015-10-25 12:00:00
Theft of Bicycle,2015,10,25,14,30,11XX BURNABY ST,West End,49.28058878078963,-123.13361098829321,2015-10-25 14:30:00
Theft of Bicycle,2015,10,25,16,34,22XX W 23RD AVE,Arbutus Ridge,49.2517761049915,-123.15669595563043,2015-10-25 16:34:00
Theft of Bicycle,2015,10,25,19,0,14XX BURNABY ST,West End,49.28318900919708,-123.13762228346485,2015-10-25 19:00:00
Theft of Bicycle,2015,10,25,19,3,8XX HORNBY ST,Central Business District,49.28256104702864,-123.12179637299077,2015-10-25 19:03:00
Theft of Bicycle,2015,10,25,23,0,71XX TISDALL ST,Oakridge,49.221129747141276,-123.1208850529162,2015-10-25 23:00:00
Theft of Bicycle,2015,10,26,4,57,11XX THE CASTINGS ST,Fairview,49.26682484712079,-123.1309749254348,2015-10-26 04:57:00
Theft of Bicycle,2015,10,26,9,0,35XX NAPLES WAY,Killarney,49.20870911598116,-123.02843159975669,2015-10-26 09:00:00
Theft of Bicycle,2015,10,26,10,0,2XX E GEORGIA ST,Strathcona,49.27860421155119,-123.09933683280933,2015-10-26 10:00:00
Theft of Bicycle,2015,10,26,10,32,15XX E HASTINGS ST,Grandview-Woodland,49.281254004936756,-123.07284200392628,2015-10-26 10:32:00
Theft of Bicycle,2015,10,26,15,0,22XX W 2ND AVE,Kitsilano,49.269984764606214,-123.15540925289045,2015-10-26 15:00:00
Theft of Bicycle,2015,10,26,16,0,11XX ALBERNI ST,West End,49.285578518002424,-123.12397666657444,2015-10-26 16:00:00
Theft of Bicycle,2015,10,26,17,0,11XX ALBERNI ST,West End,49.28586103413374,-123.12442399864983,2015-10-26 17:00:00
Theft of Bicycle,2015,10,26,17,0,20XX W 8TH AVE,Kitsilano,49.26478221733038,-123.15201657795822,2015-10-26 17:00:00
Theft of Bicycle,2015,10,26,17,40,7XX W PENDER ST,Central Business District,49.284940994001815,-123.11539830271363,2015-10-26 17:40:00
Theft of Bicycle,2015,10,26,18,30,13XX W BROADWAY AVE,Fairview,49.26348867302448,-123.134318821334,2015-10-26 18:30:00
Theft of Bicycle,2015,10,26,22,0,49XX CHESTER ST,Kensington-Cedar Cottage,49.239304388699054,-123.0891051815107,2015-10-26 22:00:00
Theft of Bicycle,2015,10,27,0,0,1XX E 17TH AVE,Riley Park,49.2557296040558,-123.1016660595668,2015-10-27 00:00:00
Theft of Bicycle,2015,10,27,6,0,26XX W 4TH AVE,Kitsilano,49.26837995609852,-123.16539178000718,2015-10-27 06:00:00
Theft of Bicycle,2015,10,27,11,30,1XX W BROADWAY AVE,Mount Pleasant,49.26303095696894,-123.1076976870297,2015-10-27 11:30:00
Theft of Bicycle,2015,10,27,13,0,14XX QUEBEC ST,Mount Pleasant,49.27232592488079,-123.10191708634835,2015-10-27 13:00:00
Theft of Bicycle,2015,10,27,14,30,43XX WINDSOR ST,Kensington-Cedar Cottage,49.24642582562757,-123.08388806027862,2015-10-27 14:30:00
Theft of Bicycle,2015,10,27,17,20,14XX QUEBEC ST,Mount Pleasant,49.27278512087492,-123.1015659743877,2015-10-27 17:20:00
Theft of Bicycle,2015,10,27,21,30,E 5TH AVE / MAIN ST,Mount Pleasant,49.26642959816938,-123.10086440004113,2015-10-27 21:30:00
Theft of Bicycle,2015,10,27,22,0,18XX MAIN ST,Mount Pleasant,49.268968699539684,-123.100571327776,2015-10-27 22:00:00
Theft of Bicycle,2015,10,28,14,15,1XX ROBSON ST,Central Business District,49.2780829386287,-123.11466755091668,2015-10-28 14:15:00
Theft of Bicycle,2015,10,28,17,0,26XX ARBUTUS ST,Kitsilano,49.262814439138964,-123.15291254277598,2015-10-28 17:00:00
Theft of Bicycle,2015,10,28,18,30,22XX COMMERCIAL DR,Grandview-Woodland,49.26503306774064,-123.069678442753,2015-10-28 18:30:00
Theft of Bicycle,2015,10,28,20,37,14XX HOWE ST,Central Business District,49.27519355731939,-123.13125266827652,2015-10-28 20:37:00
Theft of Bicycle,2015,10,28,21,0,86XX FREMLIN ST,Marpole,49.2072142643653,-123.12748995061624,2015-10-28 21:00:00
Theft of Bicycle,2015,10,29,8,0,1XX E 4TH AVE,Mount Pleasant,49.26738392576398,-123.10264790689743,2015-10-29 08:00:00
Theft of Bicycle,2015,10,29,9,0,18XX ADANAC ST,Grandview-Woodland,49.27758575031116,-123.06795907977543,2015-10-29 09:00:00
Theft of Bicycle,2015,10,29,9,49,9XX PACIFIC ST,Central Business District,49.27695952352611,-123.1323270533052,2015-10-29 09:49:00
Theft of Bicycle,2015,10,29,13,23,8XX BURRARD ST,Central Business District,49.28319995747814,-123.12284042128303,2015-10-29 13:23:00
Theft of Bicycle,2015,10,29,18,30,6X W CORDOVA ST,Central Business District,49.28271717454122,-123.10594329823005,2015-10-29 18:30:00
Theft of Bicycle,2015,10,29,19,0,25XX PRINCE ALBERT ST,Mount Pleasant,49.26223835226503,-123.08712551309166,2015-10-29 19:00:00
Theft of Bicycle,2015,10,29,21,0,CARRALL ST / W PENDER ST,Central Business District,49.28049249820365,-123.10437880004609,2015-10-29 21:00:00
Theft of Bicycle,2015,10,29,21,10,10XX NELSON ST,West End,49.281920232244644,-123.127253195756,2015-10-29 21:10:00
Theft of Bicycle,2015,10,29,22,0,14XX W 41ST AVE,Shaughnessy,49.23432036072364,-123.13790045642061,2015-10-29 22:00:00
Theft of Bicycle,2015,10,30,0,0,1XX WALTER HARDWICK AVE,Mount Pleasant,49.270901238166516,-123.10733219706863,2015-10-30 00:00:00
Theft of Bicycle,2015,10,30,1,0,E 13TH AVE / FRASER ST,Mount Pleasant,49.25881389819672,-123.08919570003583,2015-10-30 01:00:00
Theft of Bicycle,2015,10,30,1,30,33XX W 12TH AVE,Kitsilano,49.26149970691134,-123.1783902438873,2015-10-30 01:30:00
Theft of Bicycle,2015,10,30,9,30,10XX E 17TH AVE,Kensington-Cedar Cottage,49.255424416486136,-123.08241919650482,2015-10-30 09:30:00
Theft of Bicycle,2015,10,30,10,0,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2015-10-30 10:00:00
Theft of Bicycle,2015,10,30,12,0,5XX BEACH CRES,Central Business District,49.27324743509916,-123.12842202617789,2015-10-30 12:00:00
Theft of Bicycle,2015,10,30,13,13,70XX HEATHER ST,Oakridge,49.220966017323875,-123.12383049235677,2015-10-30 13:13:00
Theft of Bicycle,2015,10,30,15,0,13XX W 26TH AVE,Shaughnessy,49.24831178859141,-123.13503979719137,2015-10-30 15:00:00
Theft of Bicycle,2015,10,30,15,30,1XX KEEFER PL,Central Business District,49.27985063458259,-123.10829101363933,2015-10-30 15:30:00
Theft of Bicycle,2015,10,30,20,0,E 6TH AVE / MAIN ST,Mount Pleasant,49.26549709820781,-123.10092540004109,2015-10-30 20:00:00
Theft of Bicycle,2015,10,30,22,0,3XX E 49TH AVE,Sunset,49.22556180838276,-123.09836467967747,2015-10-30 22:00:00
Theft of Bicycle,2015,10,31,0,1,9XX W 16TH AVE,Fairview,49.257125346087896,-123.12525066322934,2015-10-31 00:01:00
Theft of Bicycle,2015,10,31,10,51,8X ALEXANDER ST,Central Business District,49.28370041666763,-123.10241146724961,2015-10-31 10:51:00
Theft of Bicycle,2015,10,31,21,30,3XX PRIOR ST,Strathcona,49.276789362180175,-123.09642310441336,2015-10-31 21:30:00
Theft of Bicycle,2015,11,1,17,22,14XX E 41ST AVE,Kensington-Cedar Cottage,49.23276660212324,-123.0750113928484,2015-11-01 17:22:00
Theft of Bicycle,2015,11,2,0,0,21XX STEPHENS ST,Kitsilano,49.26706544828002,-123.16645949606237,2015-11-02 00:00:00
Theft of Bicycle,2015,11,2,8,30,22XX EDDINGTON DR,Arbutus Ridge,49.24611912054344,-123.15822525630091,2015-11-02 08:30:00
Theft of Bicycle,2015,11,2,14,40,4X W BROADWAY AVE,Mount Pleasant,49.26307197130929,-123.10580350385392,2015-11-02 14:40:00
Theft of Bicycle,2015,11,2,18,37,1XX WATER ST,Central Business District,49.283968593283326,-123.10709776320506,2015-11-02 18:37:00
Theft of Bicycle,2015,11,2,20,0,34XX KINGSWAY AVE,Renfrew-Collingwood,49.2327238562839,-123.03323358626731,2015-11-02 20:00:00
Theft of Bicycle,2015,11,3,9,0,14XX E 54TH AVE,Victoria-Fraserview,49.220443098113144,-123.07531688069363,2015-11-03 09:00:00
Theft of Bicycle,2015,11,3,10,0,MAIN ST / PRIOR ST,Central Business District,49.276762898166886,-123.09992980004483,2015-11-03 10:00:00
Theft of Bicycle,2015,11,3,10,50,23XX CORNWALL AVE,Kitsilano,49.272605197771284,-123.15893660891547,2015-11-03 10:50:00
Theft of Bicycle,2015,11,3,11,0,CARRALL ST / W PENDER ST,Central Business District,49.28049249820365,-123.10437880004609,2015-11-03 11:00:00
Theft of Bicycle,2015,11,3,12,30,1XX W 20TH AVE,Riley Park,49.25286046353542,-123.10845408373761,2015-11-03 12:30:00
